"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
10 Mar 2016 08:20:43.000,96.353,27.845,1508.966588
10 Mar 2016 08:21:03.000,102.486,26.902,1540.557857
10 Mar 2016 08:21:23.000,108.222,25.679,1583.654528
10 Mar 2016 08:21:43.000,113.507,24.249,1637.332941
10 Mar 2016 08:22:03.000,118.319,22.678,1700.571814
10 Mar 2016 08:22:23.000,122.669,21.025,1772.324215
10 Mar 2016 08:22:43.000,126.583,19.336,1851.573861
10 Mar 2016 08:23:03.000,130.098,17.647,1937.370993
10 Mar 2016 08:23:23.000,133.255,15.981,2028.852540
10 Mar 2016 08:23:43.000,136.093,14.355,2125.249909
10 Mar 2016 08:24:03.000,138.650,12.777,2225.887091
10 Mar 2016 08:24:23.000,140.962,11.253,2330.176280
10 Mar 2016 08:24:40.009,142.758,10.000,2421.360840
10 Mar 2016 09:55:51.313,31.784,10.000,2430.886685
10 Mar 2016 09:56:11.000,32.901,11.685,2308.480475
10 Mar 2016 09:56:31.000,34.169,13.516,2185.603359
10 Mar 2016 09:56:51.000,35.599,15.481,2064.534827
10 Mar 2016 09:57:11.000,37.224,17.602,1945.670765
10 Mar 2016 09:57:31.000,39.090,19.898,1829.498380
10 Mar 2016 09:57:51.000,41.257,22.393,1716.620709
10 Mar 2016 09:58:11.000,43.802,25.107,1607.787001
10 Mar 2016 09:58:31.000,46.830,28.060,1503.928914
10 Mar 2016 09:58:51.000,50.479,31.255,1406.200348
10 Mar 2016 09:59:11.000,54.938,34.676,1316.016559
10 Mar 2016 09:59:31.000,60.446,38.258,1235.075877
10 Mar 2016 09:59:51.000,67.302,41.866,1165.345997
10 Mar 2016 10:00:11.000,75.808,45.253,1108.978768
10 Mar 2016 10:00:31.000,86.148,48.053,1068.119673
10 Mar 2016 10:00:51.000,98.135,49.823,1044.610936
10 Mar 2016 10:01:11.000,111.005,50.202,1039.642710
10 Mar 2016 10:01:31.000,123.576,49.101,1053.481729
10 Mar 2016 10:01:51.000,134.818,46.762,1085.405347
10 Mar 2016 10:02:11.000,144.258,43.610,1133.875988
10 Mar 2016 10:02:31.000,151.924,40.063,1196.867577
10 Mar 2016 10:02:51.000,158.082,36.432,1272.202138
10 Mar 2016 10:03:11.000,163.043,32.906,1357.798361
10 Mar 2016 10:03:31.000,167.078,29.580,1451.810589
10 Mar 2016 10:03:51.000,170.401,26.494,1552.675506
10 Mar 2016 10:04:11.000,173.174,23.651,1659.105600
10 Mar 2016 10:04:31.000,175.520,21.040,1770.057064
10 Mar 2016 10:04:51.000,177.527,18.639,1884.688503
10 Mar 2016 10:05:11.000,179.264,16.426,2002.324054
10 Mar 2016 10:05:31.000,180.783,14.379,2122.418671
10 Mar 2016 10:05:51.000,182.124,12.478,2244.530876
10 Mar 2016 10:06:11.000,183.317,10.704,2368.300781
10 Mar 2016 10:06:19.315,183.776,10.000,2420.176876
10 Mar 2016 11:36:10.222,43.184,10.000,2430.172071
10 Mar 2016 11:36:30.000,43.434,11.780,2301.305379
10 Mar 2016 11:36:50.000,43.710,13.722,2171.887780
10 Mar 2016 11:37:10.000,44.013,15.833,2043.600269
10 Mar 2016 11:37:30.000,44.351,18.145,1916.731895
10 Mar 2016 11:37:50.000,44.733,20.698,1791.645951
10 Mar 2016 11:38:10.000,45.171,23.541,1668.804602
10 Mar 2016 11:38:30.000,45.685,26.735,1548.802622
10 Mar 2016 11:38:50.000,46.300,30.355,1432.413405
10 Mar 2016 11:39:10.000,47.060,34.495,1320.650667
10 Mar 2016 11:39:30.000,48.032,39.264,1214.848168
10 Mar 2016 11:39:50.000,49.336,44.785,1116.754412
10 Mar 2016 11:40:10.000,51.200,51.179,1028.627578
10 Mar 2016 11:40:30.000,54.120,58.524,953.280055
10 Mar 2016 11:40:50.000,59.395,66.764,893.986616
10 Mar 2016 11:41:10.000,71.611,75.468,854.127177
10 Mar 2016 11:41:30.000,113.218,82.317,836.503865
10 Mar 2016 11:41:50.000,179.328,79.365,842.522537
10 Mar 2016 11:42:10.000,200.463,70.953,871.692587
10 Mar 2016 11:42:30.000,208.054,62.379,921.808119
10 Mar 2016 11:42:50.000,211.851,54.569,989.674024
10 Mar 2016 11:43:10.000,214.132,47.709,1071.898427
10 Mar 2016 11:43:30.000,215.665,41.769,1165.415551
10 Mar 2016 11:43:50.000,216.775,36.644,1267.693821
10 Mar 2016 11:44:10.000,217.624,32.207,1376.742894
10 Mar 2016 11:44:30.000,218.300,28.343,1491.036614
10 Mar 2016 11:44:50.000,218.855,24.949,1609.414186
10 Mar 2016 11:45:10.000,219.323,21.941,1730.992247
10 Mar 2016 11:45:30.000,219.727,19.251,1855.094376
10 Mar 2016 11:45:50.000,220.080,16.825,1981.197741
10 Mar 2016 11:46:10.000,220.395,14.618,2108.893730
10 Mar 2016 11:46:30.000,220.678,12.596,2237.859176
10 Mar 2016 11:46:50.000,220.936,10.729,2367.835346
10 Mar 2016 11:46:58.234,221.036,10.000,2421.586697
10 Mar 2016 13:16:15.569,58.914,10.000,2428.937893
10 Mar 2016 13:16:35.000,58.573,11.745,2302.612364
10 Mar 2016 13:16:55.000,58.164,13.680,2173.569434
10 Mar 2016 13:17:15.000,57.684,15.781,2045.773085
10 Mar 2016 13:17:35.000,57.114,18.078,1919.534228
10 Mar 2016 13:17:55.000,56.433,20.608,1795.242931
10 Mar 2016 13:18:15.000,55.607,23.417,1673.394072
10 Mar 2016 13:18:35.000,54.592,26.559,1554.622047
10 Mar 2016 13:18:55.000,53.321,30.101,1439.747322
10 Mar 2016 13:19:15.000,51.694,34.119,1329.837405
10 Mar 2016 13:19:35.000,49.551,38.696,1226.282625
10 Mar 2016 13:19:55.000,46.625,43.907,1130.882610
10 Mar 2016 13:20:15.000,42.441,49.788,1045.918524
10 Mar 2016 13:20:35.000,36.093,56.255,974.166841
10 Mar 2016 13:20:55.000,25.749,62.942,918.764001
10 Mar 2016 13:21:15.000,7.947,68.826,882.819752
10 Mar 2016 13:21:35.000,339.881,71.750,868.769919
10 Mar 2016 13:21:55.000,310.179,69.814,877.673285
10 Mar 2016 13:22:15.000,290.168,64.352,908.852303
10 Mar 2016 13:22:35.000,278.545,57.715,960.127300
10 Mar 2016 13:22:55.000,271.522,51.146,1028.476716
10 Mar 2016 13:23:15.000,266.962,45.117,1110.726627
10 Mar 2016 13:23:35.000,263.810,39.754,1204.000189
10 Mar 2016 13:23:55.000,261.521,35.039,1305.900922
10 Mar 2016 13:24:15.000,259.796,30.901,1414.526337
10 Mar 2016 13:24:35.000,258.455,27.258,1528.401048
10 Mar 2016 13:24:55.000,257.388,24.032,1646.391655
10 Mar 2016 13:25:15.000,256.524,21.153,1767.627724
10 Mar 2016 13:25:35.000,255.812,18.564,1891.437337
10 Mar 2016 13:25:55.000,255.218,16.217,2017.297475
10 Mar 2016 13:26:15.000,254.717,14.075,2144.796888
10 Mar 2016 13:26:35.000,254.291,12.104,2273.608937
10 Mar 2016 13:26:55.000,253.925,10.280,2403.470039
10 Mar 2016 13:26:58.203,253.872,10.000,2424.349170
10 Mar 2016 14:56:06.735,80.324,10.000,2426.922548
10 Mar 2016 14:56:26.000,79.786,11.720,2302.540945
10 Mar 2016 14:56:46.000,79.144,13.639,2174.521509
10 Mar 2016 14:57:06.000,78.397,15.719,2047.900346
10 Mar 2016 14:57:26.000,77.521,17.986,1923.014959
10 Mar 2016 14:57:46.000,76.484,20.475,1800.287327
10 Mar 2016 14:58:06.000,75.240,23.225,1680.250278
10 Mar 2016 14:58:26.000,73.726,26.283,1563.582514
10 Mar 2016 14:58:46.000,71.854,29.701,1451.154403
10 Mar 2016 14:59:06.000,69.489,33.535,1344.085885
10 Mar 2016 14:59:26.000,66.431,37.835,1243.814625
10 Mar 2016 14:59:46.000,62.362,42.623,1152.167030
10 Mar 2016 15:00:06.000,56.767,47.851,1071.403316
10 Mar 2016 15:00:26.000,48.813,53.317,1004.192384
10 Mar 2016 15:00:46.000,37.248,58.522,953.437572
10 Mar 2016 15:01:06.000,20.796,62.508,921.884541
10 Mar 2016 15:01:26.000,0.112,63.998,911.544207
10 Mar 2016 15:01:46.000,339.582,62.336,923.134370
10 Mar 2016 15:02:06.000,323.423,58.246,955.852850
10 Mar 2016 15:02:26.000,312.104,53.005,1007.630558
10 Mar 2016 15:02:46.000,304.314,47.543,1075.697886
10 Mar 2016 15:03:06.000,298.826,42.337,1157.157062
10 Mar 2016 15:03:26.000,294.826,37.577,1249.359698
10 Mar 2016 15:03:46.000,291.814,33.305,1350.069798
10 Mar 2016 15:04:06.000,289.483,29.495,1457.485566
10 Mar 2016 15:04:26.000,287.634,26.099,1570.189135
10 Mar 2016 15:04:46.000,286.138,23.061,1687.076557
10 Mar 2016 15:05:06.000,284.907,20.327,1807.289831
10 Mar 2016 15:05:26.000,283.880,17.852,1930.159694
10 Mar 2016 15:05:46.000,283.013,15.596,2055.160486
10 Mar 2016 15:06:06.000,282.273,13.526,2181.875681
10 Mar 2016 15:06:26.000,281.635,11.615,2309.972267
10 Mar 2016 15:06:44.134,281.131,10.000,2427.080961
10 Mar 2016 16:35:52.847,107.946,10.000,2424.163342
10 Mar 2016 16:36:12.000,107.630,11.725,2299.568715
10 Mar 2016 16:36:32.000,107.247,13.666,2170.434614
10 Mar 2016 16:36:52.000,106.795,15.774,2042.540468
10 Mar 2016 16:37:12.000,106.260,18.079,1916.196230
10 Mar 2016 16:37:32.000,105.619,20.620,1791.790998
10 Mar 2016 16:37:52.000,104.842,23.442,1669.818765
10 Mar 2016 16:38:12.000,103.884,26.602,1550.913333
10 Mar 2016 16:38:32.000,102.684,30.167,1435.895224
10 Mar 2016 16:38:52.000,101.145,34.217,1325.833283
10 Mar 2016 16:39:12.000,99.112,38.838,1222.121491
10 Mar 2016 16:39:32.000,96.327,44.112,1126.566990
10 Mar 2016 16:39:52.000,92.324,50.081,1041.464339
10 Mar 2016 16:40:12.000,86.197,56.677,969.611009
10 Mar 2016 16:40:32.000,76.052,63.552,914.171581
10 Mar 2016 16:40:52.000,58.069,69.682,878.285476
10 Mar 2016 16:41:12.000,28.603,72.772,864.407867
10 Mar 2016 16:41:32.000,357.309,70.691,873.594117
10 Mar 2016 16:41:52.000,337.021,64.969,905.138205
10 Mar 2016 16:42:12.000,325.621,58.138,956.818628
10 Mar 2016 16:42:32.000,318.854,51.445,1025.574741
10 Mar 2016 16:42:52.000,314.501,45.339,1108.205793
10 Mar 2016 16:43:12.000,311.509,39.925,1201.821209
10 Mar 2016 16:43:32.000,309.345,35.178,1304.020312
10 Mar 2016 16:43:52.000,307.718,31.019,1412.901903
10 Mar 2016 16:44:12.000,306.458,27.361,1526.994432
10 Mar 2016 16:44:32.000,305.457,24.124,1645.169140
10 Mar 2016 16:44:52.000,304.648,21.238,1766.560179
10 Mar 2016 16:45:12.000,303.984,18.644,1890.499771
10 Mar 2016 16:45:32.000,303.431,16.294,2016.468487
10 Mar 2016 16:45:52.000,302.966,14.149,2144.058112
10 Mar 2016 16:46:12.000,302.572,12.176,2272.944233
10 Mar 2016 16:46:32.000,302.236,10.351,2402.866359
10 Mar 2016 16:46:36.013,302.174,10.000,2429.040440
10 Mar 2016 18:15:54.446,141.078,10.000,2421.448015
10 Mar 2016 18:16:14.000,141.367,11.767,2294.140483
10 Mar 2016 18:16:34.000,141.692,13.716,2164.842373
10 Mar 2016 18:16:54.000,142.053,15.836,2036.705872
10 Mar 2016 18:17:14.000,142.458,18.158,1910.025799
10 Mar 2016 18:17:34.000,142.921,20.723,1785.172822
10 Mar 2016 18:17:54.000,143.457,23.578,1662.618585
10 Mar 2016 18:18:14.000,144.090,26.786,1542.970075
10 Mar 2016 18:18:34.000,144.855,30.422,1427.016351
10 Mar 2016 18:18:54.000,145.806,34.577,1315.790974
10 Mar 2016 18:19:14.000,147.032,39.359,1210.651809
10 Mar 2016 18:19:34.000,148.686,44.885,1113.376241
10 Mar 2016 18:19:54.000,151.059,51.263,1026.249660
10 Mar 2016 18:20:14.000,154.783,58.545,952.103951
10 Mar 2016 18:20:34.000,161.464,66.613,894.209290
10 Mar 2016 18:20:54.000,176.343,74.856,855.895713
10 Mar 2016 18:21:14.000,217.522,80.549,839.863955
10 Mar 2016 18:21:34.000,271.483,77.600,847.385508
10 Mar 2016 18:21:54.000,293.083,69.759,877.850973
10 Mar 2016 18:22:14.000,301.829,61.514,928.992749
10 Mar 2016 18:22:34.000,306.378,53.922,997.614653
10 Mar 2016 18:22:54.000,309.155,47.217,1080.363531
10 Mar 2016 18:23:14.000,311.034,41.394,1174.224133
10 Mar 2016 18:23:34.000,312.399,36.356,1276.710642
10 Mar 2016 18:23:54.000,313.443,31.987,1385.870660
10 Mar 2016 18:24:14.000,314.273,28.175,1500.205185
10 Mar 2016 18:24:34.000,314.954,24.821,1618.572899
10 Mar 2016 18:24:54.000,315.527,21.846,1740.104052
10 Mar 2016 18:25:14.000,316.019,19.183,1864.131688
10 Mar 2016 18:25:34.000,316.449,16.778,1990.139569
10 Mar 2016 18:25:54.000,316.830,14.589,2117.723702
10 Mar 2016 18:26:14.000,317.173,12.581,2246.564181
10 Mar 2016 18:26:34.000,317.484,10.726,2376.404926
10 Mar 2016 18:26:42.254,317.605,10.000,2430.228303
10 Mar 2016 19:56:36.435,178.573,10.000,2420.181677
10 Mar 2016 19:56:56.000,179.744,11.677,2299.168623
10 Mar 2016 19:57:16.000,181.082,13.508,2177.044487
10 Mar 2016 19:57:36.000,182.591,15.473,2056.851858
10 Mar 2016 19:57:56.000,184.308,17.589,1939.005574
10 Mar 2016 19:58:16.000,186.280,19.876,1824.015094
10 Mar 2016 19:58:36.000,188.569,22.355,1712.509150
10 Mar 2016 19:58:56.000,191.256,25.043,1605.265794
10 Mar 2016 19:59:16.000,194.445,27.953,1503.247319
10 Mar 2016 19:59:36.000,198.278,31.082,1407.637110
10 Mar 2016 19:59:56.000,202.935,34.403,1319.873071
10 Mar 2016 20:00:16.000,208.645,37.839,1241.659699
10 Mar 2016 20:00:36.000,215.672,41.241,1174.940739
10 Mar 2016 20:00:56.000,224.255,44.362,1121.798523
10 Mar 2016 20:01:16.000,234.483,46.851,1084.253285
10 Mar 2016 20:01:36.000,246.084,48.322,1063.972517
10 Mar 2016 20:01:56.000,258.310,48.488,1061.952603
10 Mar 2016 20:02:16.000,270.140,47.315,1078.295120
10 Mar 2016 20:02:36.000,280.729,45.042,1112.182329
10 Mar 2016 20:02:56.000,289.698,42.047,1162.064610
10 Mar 2016 20:03:16.000,297.069,38.697,1225.969471
10 Mar 2016 20:03:36.000,303.064,35.264,1301.806805
10 Mar 2016 20:03:56.000,307.946,31.919,1387.589712
10 Mar 2016 20:04:16.000,311.956,28.751,1481.556755
10 Mar 2016 20:04:36.000,315.284,25.798,1582.212290
10 Mar 2016 20:04:56.000,318.081,23.066,1688.319732
10 Mar 2016 20:05:16.000,320.459,20.547,1798.872012
10 Mar 2016 20:05:36.000,322.504,18.222,1913.053529
10 Mar 2016 20:05:56.000,324.281,16.073,2030.206114
10 Mar 2016 20:06:16.000,325.840,14.079,2149.796687
10 Mar 2016 20:06:36.000,327.221,12.223,2271.391714
10 Mar 2016 20:06:56.000,328.454,10.487,2394.636491
10 Mar 2016 20:07:01.840,328.790,10.000,2430.892928
10 Mar 2016 21:38:19.885,219.814,10.000,2421.522318
10 Mar 2016 21:38:39.000,221.897,11.391,2320.604636
10 Mar 2016 21:38:59.000,224.293,12.895,2218.271031
10 Mar 2016 21:39:19.000,226.939,14.446,2119.785639
10 Mar 2016 21:39:39.000,229.871,16.039,2025.753225
10 Mar 2016 21:39:59.000,233.123,17.660,1936.863744
10 Mar 2016 21:40:19.000,236.732,19.293,1853.895916
10 Mar 2016 21:40:39.000,240.736,20.910,1777.714763
10 Mar 2016 21:40:59.000,245.164,22.476,1709.261091
10 Mar 2016 21:41:19.000,250.034,23.943,1649.525876
10 Mar 2016 21:41:39.000,255.345,25.254,1599.510952
10 Mar 2016 21:41:59.000,261.066,26.345,1560.171451
10 Mar 2016 21:42:19.000,267.133,27.154,1532.345265
10 Mar 2016 21:42:39.000,273.444,27.627,1516.676036
10 Mar 2016 21:42:59.000,279.865,27.729,1513.545985
10 Mar 2016 21:43:19.000,286.249,27.454,1523.031660
10 Mar 2016 21:43:39.000,292.455,26.823,1544.894596
10 Mar 2016 21:43:59.000,298.364,25.879,1578.609629
10 Mar 2016 21:44:19.000,303.890,24.683,1623.422486
10 Mar 2016 21:44:39.000,308.987,23.298,1678.424405
10 Mar 2016 21:44:59.000,313.640,21.787,1742.626790
10 Mar 2016 21:45:19.000,317.858,20.200,1815.026209
10 Mar 2016 21:45:39.000,321.667,18.580,1894.652097
10 Mar 2016 21:45:59.000,325.099,16.958,1980.599814
10 Mar 2016 21:46:19.000,328.193,15.357,2072.046988
10 Mar 2016 21:46:39.000,330.984,13.790,2168.259971
10 Mar 2016 21:46:59.000,333.509,12.268,2268.592708
10 Mar 2016 21:47:19.000,335.798,10.794,2372.481217
10 Mar 2016 21:47:30.061,336.973,10.000,2431.283272
10 Mar 2016 23:21:18.699,265.082,10.000,2425.449407
10 Mar 2016 23:21:38.000,268.010,10.968,2354.594911
10 Mar 2016 23:21:58.000,271.243,11.936,2286.708999
10 Mar 2016 23:22:18.000,274.684,12.855,2224.992347
10 Mar 2016 23:22:38.000,278.330,13.707,2169.996794
10 Mar 2016 23:22:58.000,282.175,14.475,2122.267113
10 Mar 2016 23:23:18.000,286.204,15.140,2082.322290
10 Mar 2016 23:23:38.000,290.394,15.683,2050.632682
10 Mar 2016 23:23:58.000,294.715,16.088,2027.597255
10 Mar 2016 23:24:18.000,299.129,16.341,2013.521092
10 Mar 2016 23:24:38.000,303.591,16.434,2008.596860
10 Mar 2016 23:24:58.000,308.056,16.362,2012.891991
10 Mar 2016 23:25:18.000,312.475,16.130,2026.344329
10 Mar 2016 23:25:38.000,316.805,15.745,2048.766282
10 Mar 2016 23:25:58.000,321.007,15.220,2079.856715
10 Mar 2016 23:26:18.000,325.050,14.571,2119.219790
10 Mar 2016 23:26:38.000,328.910,13.818,2166.386935
10 Mar 2016 23:26:58.000,332.573,12.979,2220.840384
10 Mar 2016 23:27:18.000,336.031,12.073,2282.034773
10 Mar 2016 23:27:38.000,339.283,11.115,2349.417374
10 Mar 2016 23:27:58.000,342.330,10.120,2422.443301
10 Mar 2016 23:28:00.384,342.680,10.000,2431.498244
11 Mar 2016 01:05:52.164,318.091,10.000,2430.276834
11 Mar 2016 01:06:12.000,321.630,10.286,2409.084950
11 Mar 2016 01:06:32.000,325.255,10.479,2395.020090
11 Mar 2016 01:06:52.000,328.914,10.571,2388.421468
11 Mar 2016 01:07:12.000,332.582,10.561,2389.352681
11 Mar 2016 01:07:32.000,336.235,10.449,2397.803596
11 Mar 2016 01:07:52.000,339.848,10.236,2413.690694
11 Mar 2016 01:08:07.876,342.673,10.000,2431.496824
11 Mar 2016 06:11:51.736,16.655,10.000,2431.502890
11 Mar 2016 06:12:11.000,19.678,10.870,2367.118176
11 Mar 2016 06:12:31.000,23.002,11.726,2306.103793
11 Mar 2016 06:12:51.000,26.512,12.520,2251.531812
11 Mar 2016 06:13:11.000,30.203,13.236,2203.906158
11 Mar 2016 06:13:31.000,34.060,13.858,2163.707708
11 Mar 2016 06:13:51.000,38.065,14.372,2131.375938
11 Mar 2016 06:14:11.000,42.192,14.761,2107.288384
11 Mar 2016 06:14:31.000,46.407,15.014,2091.741841
11 Mar 2016 06:14:51.000,50.674,15.123,2084.935675
11 Mar 2016 06:15:11.000,54.951,15.085,2086.960020
11 Mar 2016 06:15:31.000,59.199,14.900,2097.790154
11 Mar 2016 06:15:51.000,63.377,14.574,2117.288157
11 Mar 2016 06:16:11.000,67.450,14.118,2145.211420
11 Mar 2016 06:16:31.000,71.389,13.545,2181.226413
11 Mar 2016 06:16:51.000,75.170,12.869,2224.927193
11 Mar 2016 06:17:11.000,78.777,12.107,2275.854853
11 Mar 2016 06:17:31.000,82.199,11.276,2333.517162
11 Mar 2016 06:17:51.000,85.434,10.390,2397.406609
11 Mar 2016 06:17:59.487,86.749,10.000,2426.275603
11 Mar 2016 07:52:21.338,21.882,10.000,2431.343339
11 Mar 2016 07:52:41.000,24.171,11.360,2331.785371
11 Mar 2016 07:53:01.000,26.721,12.779,2234.129924
11 Mar 2016 07:53:21.000,29.522,14.228,2140.660738
11 Mar 2016 07:53:41.000,32.603,15.698,2051.994015
11 Mar 2016 07:54:01.000,35.993,17.173,1968.820631
11 Mar 2016 07:54:21.000,39.720,18.633,1891.904678
11 Mar 2016 07:54:41.000,43.808,20.049,1822.075161
11 Mar 2016 07:55:01.000,48.272,21.387,1760.209463
11 Mar 2016 07:55:21.000,53.114,22.603,1707.203027
11 Mar 2016 07:55:41.000,58.315,23.648,1663.928372
11 Mar 2016 07:56:01.000,63.833,24.472,1631.181357
11 Mar 2016 07:56:21.000,69.596,25.030,1609.621343
11 Mar 2016 07:56:41.000,75.509,25.287,1599.712121
11 Mar 2016 07:57:01.000,81.462,25.226,1601.676439
11 Mar 2016 07:57:21.000,87.336,24.852,1615.472358
11 Mar 2016 07:57:41.000,93.024,24.187,1640.797882
11 Mar 2016 07:58:01.000,98.439,23.270,1677.122572
11 Mar 2016 07:58:21.000,103.520,22.150,1723.738188
11 Mar 2016 07:58:41.000,108.232,20.877,1779.819441
11 Mar 2016 07:59:01.000,112.565,19.498,1844.482375
11 Mar 2016 07:59:21.000,116.525,18.054,1916.834729
11 Mar 2016 07:59:41.000,120.131,16.577,1996.012821
11 Mar 2016 08:00:01.000,123.409,15.095,2081.207914
11 Mar 2016 08:00:21.000,126.387,13.623,2171.679521
11 Mar 2016 08:00:41.000,129.094,12.177,2266.761312
11 Mar 2016 08:01:01.000,131.560,10.764,2365.860975
11 Mar 2016 08:01:12.025,132.825,10.000,2422.012678
11 Mar 2016 09:32:50.455,29.638,10.000,2430.999809
11 Mar 2016 09:33:10.000,30.965,11.633,2312.226885
11 Mar 2016 09:33:30.000,32.479,13.411,2192.440317
11 Mar 2016 09:33:50.000,34.181,15.309,2074.785769
11 Mar 2016 09:34:10.000,36.109,17.341,1959.703716
11 Mar 2016 09:34:30.000,38.313,19.521,1847.730357
11 Mar 2016 09:34:50.000,40.852,21.863,1739.520346
11 Mar 2016 09:35:10.000,43.807,24.373,1635.873322
11 Mar 2016 09:35:30.000,47.275,27.052,1537.762871
11 Mar 2016 09:35:50.000,51.381,29.883,1446.363995
11 Mar 2016 09:36:10.000,56.275,32.822,1363.073055
11 Mar 2016 09:36:30.000,62.129,35.782,1289.502893
11 Mar 2016 09:36:50.000,69.109,38.617,1227.438925
11 Mar 2016 09:37:10.000,77.325,41.114,1178.731190
11 Mar 2016 09:37:30.000,86.732,43.004,1145.109452
11 Mar 2016 09:37:50.000,97.034,44.026,1127.940807
11 Mar 2016 09:38:10.000,107.669,44.009,1127.986700
11 Mar 2016 09:38:30.000,117.958,42.956,1145.247327
11 Mar 2016 09:38:50.000,127.343,41.037,1178.961789
11 Mar 2016 09:39:10.000,135.534,38.519,1227.763916
11 Mar 2016 09:39:30.000,142.491,35.667,1289.924557
11 Mar 2016 09:39:50.000,148.322,32.694,1363.595308
11 Mar 2016 09:40:10.000,153.198,29.745,1446.992079
11 Mar 2016 09:40:30.000,157.287,26.907,1538.502432
11 Mar 2016 09:40:50.000,160.740,24.222,1636.731754
11 Mar 2016 09:41:10.000,163.682,21.708,1740.505601
11 Mar 2016 09:41:30.000,166.210,19.363,1848.851040
11 Mar 2016 09:41:50.000,168.402,17.180,1960.968937
11 Mar 2016 09:42:10.000,170.320,15.145,2076.205020
11 Mar 2016 09:42:30.000,172.012,13.245,2194.023680
11 Mar 2016 09:42:50.000,173.517,11.466,2313.984039
11 Mar 2016 09:43:07.461,174.700,10.000,2420.182719
11 Mar 2016 11:13:11.881,40.241,10.000,2430.372682
11 Mar 2016 11:13:31.000,40.658,11.710,2306.361259
11 Mar 2016 11:13:51.000,41.140,13.635,2177.558762
11 Mar 2016 11:14:11.000,41.679,15.726,2049.936143
11 Mar 2016 11:14:31.000,42.289,18.012,1923.789975
11 Mar 2016 11:14:51.000,42.989,20.530,1799.492170
11 Mar 2016 11:15:11.000,43.804,23.328,1677.514512
11 Mar 2016 11:15:31.000,44.772,26.460,1558.461990
11 Mar 2016 11:15:51.000,45.945,29.996,1443.117794
11 Mar 2016 11:16:11.000,47.404,34.017,1332.502876
11 Mar 2016 11:16:31.000,49.281,38.615,1227.951275
11 Mar 2016 11:16:51.000,51.793,43.883,1131.198840
11 Mar 2016 11:17:11.000,55.341,49.889,1044.463841
11 Mar 2016 11:17:31.000,60.720,56.618,970.479554
11 Mar 2016 11:17:51.000,69.679,63.822,912.390748
11 Mar 2016 11:18:11.000,86.313,70.660,873.403393
11 Mar 2016 11:18:31.000,117.171,74.826,856.150713
11 Mar 2016 11:18:51.000,153.811,73.245,861.947994
11 Mar 2016 11:19:11.000,176.738,67.284,890.344286
11 Mar 2016 11:19:31.000,188.701,60.078,939.282420
11 Mar 2016 11:19:51.000,195.506,53.049,1005.750033
11 Mar 2016 11:20:11.000,199.807,46.667,1086.510291
11 Mar 2016 11:20:31.000,202.755,41.033,1178.599041
11 Mar 2016 11:20:51.000,204.904,36.109,1279.537692
11 Mar 2016 11:21:11.000,206.543,31.811,1387.358155
11 Mar 2016 11:21:31.000,207.840,28.042,1500.536801
11 Mar 2016 11:21:51.000,208.896,24.717,1617.906306
11 Mar 2016 11:22:11.000,209.777,21.759,1738.572952
11 Mar 2016 11:22:31.000,210.525,19.107,1861.849033
11 Mar 2016 11:22:51.000,211.171,16.709,1987.200906
11 Mar 2016 11:23:11.000,211.738,14.524,2114.210203
11 Mar 2016 11:23:31.000,212.241,12.519,2242.545553
11 Mar 2016 11:23:51.000,212.692,10.666,2371.940227
11 Mar 2016 11:23:58.562,212.851,10.000,2421.093150
11 Mar 2016 12:53:20.619,54.850,10.000,2429.281290
11 Mar 2016 12:53:40.000,54.613,11.744,2302.983033
11 Mar 2016 12:54:00.000,54.325,13.684,2173.586937
11 Mar 2016 12:54:20.000,53.982,15.792,2045.380468
11 Mar 2016 12:54:40.000,53.572,18.099,1918.664239
11 Mar 2016 12:55:00.000,53.077,20.643,1793.815821
11 Mar 2016 12:55:20.000,52.472,23.472,1671.315007
11 Mar 2016 12:55:40.000,51.722,26.643,1551.778233
11 Mar 2016 12:56:00.000,50.775,30.229,1436.005135
11 Mar 2016 12:56:20.000,49.553,34.314,1325.040313
11 Mar 2016 12:56:40.000,47.929,38.995,1220.251506
11 Mar 2016 12:57:00.000,45.684,44.369,1123.421508
11 Mar 2016 12:57:20.000,42.419,50.513,1036.830819
11 Mar 2016 12:57:40.000,37.314,57.415,963.287758
11 Mar 2016 12:58:00.000,28.497,64.830,906.012055
11 Mar 2016 12:58:20.000,11.299,71.871,868.256467
11 Mar 2016 12:58:40.000,337.781,75.961,852.636331
11 Mar 2016 12:59:00.000,299.451,73.758,860.365650
11 Mar 2016 12:59:20.000,277.597,67.284,890.834284
11 Mar 2016 12:59:40.000,266.729,59.835,941.826384
11 Mar 2016 13:00:00.000,260.682,52.708,1010.218904
11 Mar 2016 13:00:20.000,256.926,46.296,1092.723363
11 Mar 2016 13:00:40.000,254.399,40.665,1186.367924
11 Mar 2016 13:01:00.000,252.597,35.758,1288.689875
11 Mar 2016 13:01:20.000,251.257,31.481,1397.745640
11 Mar 2016 13:01:40.000,250.228,27.735,1512.036665
11 Mar 2016 13:02:00.000,249.417,24.431,1630.417854
11 Mar 2016 13:02:20.000,248.766,21.492,1752.013926
11 Mar 2016 13:02:40.000,248.234,18.857,1876.151987
11 Mar 2016 13:03:00.000,247.795,16.474,2002.310111
11 Mar 2016 13:03:20.000,247.429,14.302,2130.079142
