"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
16 Mar 2016 16:05:02.000,317.250,50.495,1037.054036
16 Mar 2016 16:05:22.000,311.686,44.811,1116.371975
16 Mar 2016 16:05:42.000,307.764,39.651,1207.098328
16 Mar 2016 16:06:02.000,304.883,35.056,1306.823896
16 Mar 2016 16:06:22.000,302.693,30.988,1413.605813
16 Mar 2016 16:06:42.000,300.981,27.387,1525.921646
16 Mar 2016 16:07:02.000,299.613,24.183,1642.592291
16 Mar 2016 16:07:22.000,298.499,21.317,1762.707007
16 Mar 2016 16:07:31.944,298.020,20.000,1823.484790
16 Mar 2016 17:39:53.854,128.092,20.000,1819.505768
16 Mar 2016 17:40:13.000,128.056,22.659,1700.928727
16 Mar 2016 17:40:33.000,127.994,25.766,1579.658983
16 Mar 2016 17:40:53.000,127.900,29.284,1461.752080
16 Mar 2016 17:41:13.000,127.760,33.303,1348.148392
16 Mar 2016 17:41:33.000,127.553,37.934,1240.086978
16 Mar 2016 17:41:53.000,127.243,43.305,1139.199324
16 Mar 2016 17:42:13.000,126.762,49.552,1047.609372
16 Mar 2016 17:42:33.000,125.964,56.798,968.005285
16 Mar 2016 17:42:53.000,124.474,65.097,903.598277
16 Mar 2016 17:43:13.000,120.955,74.351,857.848198
16 Mar 2016 17:43:33.000,104.970,84.057,833.852548
16 Mar 2016 17:43:53.000,337.217,84.417,833.502145
16 Mar 2016 17:44:13.000,319.711,74.731,856.825550
16 Mar 2016 17:44:33.000,316.044,65.454,901.978186
16 Mar 2016 17:44:53.000,314.513,57.126,965.884694
16 Mar 2016 17:45:13.000,313.699,49.850,1045.085175
16 Mar 2016 17:45:33.000,313.210,43.575,1136.354758
16 Mar 2016 17:45:53.000,312.897,38.181,1236.989251
16 Mar 2016 17:46:13.000,312.689,33.531,1344.848635
16 Mar 2016 17:46:33.000,312.550,29.496,1458.288705
16 Mar 2016 17:46:53.000,312.457,25.965,1576.059775
16 Mar 2016 17:47:13.000,312.397,22.847,1697.214209
16 Mar 2016 17:47:33.000,312.362,20.068,1821.028781
16 Mar 2016 17:47:33.511,312.361,20.001,1824.223397
16 Mar 2016 19:20:20.926,169.272,20.000,1818.168823
16 Mar 2016 19:20:40.000,170.789,22.520,1705.536779
16 Mar 2016 19:21:00.000,172.666,25.433,1590.761309
16 Mar 2016 19:21:20.000,174.927,28.665,1480.219766
16 Mar 2016 19:21:40.000,177.702,32.256,1374.986040
16 Mar 2016 19:22:00.000,181.182,36.239,1276.423375
16 Mar 2016 19:22:20.000,185.656,40.615,1186.241961
16 Mar 2016 19:22:40.000,191.553,45.318,1106.535529
16 Mar 2016 19:23:00.000,199.507,50.148,1039.752132
16 Mar 2016 19:23:20.000,210.335,54.678,988.544068
16 Mar 2016 19:23:40.000,224.694,58.176,955.441262
16 Mar 2016 19:24:00.000,242.040,59.737,942.366493
16 Mar 2016 19:24:20.000,259.822,58.828,950.151001
16 Mar 2016 19:24:40.000,275.117,55.775,978.292126
16 Mar 2016 19:25:00.000,286.854,51.450,1025.101548
16 Mar 2016 19:25:20.000,295.496,46.659,1088.152844
16 Mar 2016 19:25:40.000,301.875,41.908,1164.784922
16 Mar 2016 19:26:00.000,306.683,37.446,1252.476390
16 Mar 2016 19:26:20.000,310.399,33.366,1349.037240
16 Mar 2016 19:26:40.000,313.345,29.680,1452.660764
16 Mar 2016 19:27:00.000,315.732,26.364,1561.900672
16 Mar 2016 19:27:20.000,317.705,23.376,1675.615218
16 Mar 2016 19:27:40.000,319.366,20.675,1792.907703
16 Mar 2016 19:27:45.313,319.764,20.000,1824.575301
16 Mar 2016 21:01:55.517,217.448,20.000,1818.874591
16 Mar 2016 21:02:15.000,220.858,21.978,1729.422030
16 Mar 2016 21:02:35.000,224.834,24.054,1644.017508
16 Mar 2016 21:02:55.000,229.358,26.137,1566.213336
16 Mar 2016 21:03:15.000,234.495,28.167,1497.228536
16 Mar 2016 21:03:35.000,240.288,30.063,1438.362500
16 Mar 2016 21:03:55.000,246.745,31.720,1390.924907
16 Mar 2016 21:04:15.000,253.809,33.021,1356.134604
16 Mar 2016 21:04:35.000,261.344,33.854,1334.994160
16 Mar 2016 21:04:55.000,269.138,34.137,1328.162425
16 Mar 2016 21:05:15.000,276.925,33.841,1335.859774
16 Mar 2016 21:05:35.000,284.444,32.997,1357.833757
16 Mar 2016 21:05:55.000,291.482,31.690,1393.397948
16 Mar 2016 21:06:15.000,297.910,30.032,1441.530486
16 Mar 2016 21:06:35.000,303.674,28.139,1501.001092
16 Mar 2016 21:06:55.000,308.783,26.116,1570.496677
16 Mar 2016 21:07:15.000,313.283,24.042,1648.720543
16 Mar 2016 21:07:35.000,317.238,21.977,1734.459643
16 Mar 2016 21:07:54.576,320.647,20.000,1824.604432
17 Mar 2016 07:17:48.244,54.858,20.000,1823.890870
17 Mar 2016 07:18:08.000,59.785,20.451,1802.386462
17 Mar 2016 07:18:28.000,64.886,20.694,1790.818790
17 Mar 2016 07:18:48.000,70.031,20.712,1789.720384
17 Mar 2016 07:19:08.000,75.147,20.502,1799.112957
17 Mar 2016 07:19:28.000,80.161,20.075,1818.832109
17 Mar 2016 07:19:30.769,80.844,20.000,1822.359197
17 Mar 2016 08:57:01.313,39.113,20.000,1824.625990
17 Mar 2016 08:57:21.000,42.394,22.061,1730.830191
17 Mar 2016 08:57:41.000,46.199,24.224,1641.599991
17 Mar 2016 08:58:01.000,50.558,26.423,1559.558928
17 Mar 2016 08:58:21.000,55.549,28.606,1485.938171
17 Mar 2016 08:58:41.000,61.240,30.691,1422.081821
17 Mar 2016 08:59:01.000,67.665,32.571,1369.388271
17 Mar 2016 08:59:21.000,74.799,34.117,1329.211529
17 Mar 2016 08:59:41.000,82.528,35.193,1302.730315
17 Mar 2016 09:00:01.000,90.640,35.689,1290.801922
17 Mar 2016 09:00:21.000,98.843,35.548,1293.836301
17 Mar 2016 09:00:41.000,106.827,34.786,1311.730761
17 Mar 2016 09:01:01.000,114.328,33.484,1343.886513
17 Mar 2016 09:01:21.000,121.172,31.769,1389.302710
17 Mar 2016 09:01:41.000,127.288,29.777,1446.714937
17 Mar 2016 09:02:01.000,132.678,27.628,1514.738346
17 Mar 2016 09:02:21.000,137.393,25.420,1591.988186
17 Mar 2016 09:02:41.000,141.508,23.220,1677.161095
17 Mar 2016 09:03:01.000,145.102,21.075,1769.081209
17 Mar 2016 09:03:11.297,146.774,20.000,1818.696558
17 Mar 2016 10:37:11.593,40.604,20.000,1824.549202
17 Mar 2016 10:37:31.000,42.001,22.574,1708.881974
17 Mar 2016 10:37:51.000,43.702,25.509,1592.853817
17 Mar 2016 10:38:11.000,45.751,28.775,1480.851101
17 Mar 2016 10:38:31.000,48.272,32.424,1373.914313
17 Mar 2016 10:38:51.000,51.447,36.500,1273.373820
17 Mar 2016 10:39:11.000,55.555,41.022,1180.914666
17 Mar 2016 10:39:31.000,61.036,45.953,1098.626164
17 Mar 2016 10:39:51.000,68.578,51.129,1028.992311
17 Mar 2016 10:40:11.000,79.181,56.145,974.763680
17 Mar 2016 10:40:31.000,93.918,60.228,938.641666
17 Mar 2016 10:40:51.000,112.670,62.284,922.773148
17 Mar 2016 10:41:11.000,132.456,61.526,928.206518
17 Mar 2016 10:41:31.000,149.286,58.263,954.577851
17 Mar 2016 10:41:51.000,161.762,53.559,1000.223351
17 Mar 2016 10:42:11.000,170.626,48.375,1062.645980
17 Mar 2016 10:42:31.000,176.987,43.282,1139.067615
17 Mar 2016 10:42:51.000,181.684,38.542,1226.846853
17 Mar 2016 10:43:11.000,185.260,34.242,1323.693684
17 Mar 2016 10:43:31.000,188.063,30.384,1427.727277
17 Mar 2016 10:43:51.000,190.317,26.933,1537.450317
17 Mar 2016 10:44:11.000,192.168,23.839,1651.687587
17 Mar 2016 10:44:31.000,193.718,21.054,1769.521251
17 Mar 2016 10:44:39.119,194.278,20.000,1818.214582
17 Mar 2016 12:17:22.913,48.513,20.000,1824.193792
17 Mar 2016 12:17:42.000,48.380,22.637,1705.966045
17 Mar 2016 12:18:02.000,48.195,25.727,1584.662471
17 Mar 2016 12:18:22.000,47.948,29.223,1466.701518
17 Mar 2016 12:18:42.000,47.615,33.214,1353.016550
17 Mar 2016 12:19:02.000,47.157,37.809,1244.836652
17 Mar 2016 12:19:22.000,46.505,43.132,1143.779431
17 Mar 2016 12:19:42.000,45.535,49.315,1051.950419
17 Mar 2016 12:20:02.000,43.980,56.473,972.015572
17 Mar 2016 12:20:22.000,41.172,64.642,907.164184
17 Mar 2016 12:20:42.000,34.835,73.660,860.843876
17 Mar 2016 12:21:02.000,11.059,82.622,836.162950
17 Mar 2016 12:21:22.000,277.175,83.247,835.054213
17 Mar 2016 12:21:42.000,249.527,74.428,857.610646
17 Mar 2016 12:22:02.000,242.632,65.352,902.050602
17 Mar 2016 12:22:22.000,239.658,57.092,965.339459
17 Mar 2016 12:22:42.000,238.032,49.839,1044.031378
17 Mar 2016 12:23:02.000,237.025,43.568,1134.896685
17 Mar 2016 12:23:22.000,236.351,38.171,1235.217494
17 Mar 2016 12:23:42.000,235.877,33.514,1342.838065
17 Mar 2016 12:24:02.000,235.533,29.471,1456.099782
17 Mar 2016 12:24:22.000,235.278,25.933,1573.740958
17 Mar 2016 12:24:42.000,235.086,22.809,1694.804422
17 Mar 2016 12:25:02.000,234.940,20.024,1818.559528
17 Mar 2016 12:25:02.175,234.939,20.001,1819.649536
17 Mar 2016 13:57:23.367,63.489,20.000,1823.399185
17 Mar 2016 13:57:43.000,62.455,22.662,1704.256264
17 Mar 2016 13:58:03.000,61.175,25.678,1585.954880
17 Mar 2016 13:58:23.000,59.592,29.055,1471.549556
17 Mar 2016 13:58:43.000,57.594,32.858,1362.079080
17 Mar 2016 13:59:03.000,55.008,37.149,1258.885935
17 Mar 2016 13:59:23.000,51.560,41.977,1163.692455
17 Mar 2016 13:59:43.000,46.794,47.341,1078.666582
17 Mar 2016 14:00:03.000,39.922,53.121,1006.430288
17 Mar 2016 14:00:23.000,29.604,58.934,949.940853
17 Mar 2016 14:00:43.000,13.916,63.905,912.156071
17 Mar 2016 14:01:03.000,352.046,66.549,895.464288
17 Mar 2016 14:01:23.000,328.350,65.614,901.046402
17 Mar 2016 14:01:43.000,309.453,61.588,928.498840
17 Mar 2016 14:02:03.000,296.712,56.041,975.966686
17 Mar 2016 14:02:23.000,288.336,50.169,1040.696232
17 Mar 2016 14:02:43.000,282.649,44.567,1119.672035
17 Mar 2016 14:03:03.000,278.618,39.464,1210.077314
17 Mar 2016 14:03:23.000,275.646,34.907,1309.512102
17 Mar 2016 14:03:43.000,273.381,30.867,1416.036279
17 Mar 2016 14:04:03.000,271.607,27.284,1528.126493
17 Mar 2016 14:04:23.000,270.187,24.094,1644.600997
17 Mar 2016 14:04:43.000,269.028,21.238,1764.545802
17 Mar 2016 14:04:52.361,268.558,20.000,1821.670164
17 Mar 2016 15:37:10.772,87.147,20.000,1821.944747
17 Mar 2016 15:37:30.000,86.071,22.601,1705.572148
17 Mar 2016 15:37:50.000,84.716,25.602,1587.614666
17 Mar 2016 15:38:10.000,83.043,28.960,1473.609087
17 Mar 2016 15:38:30.000,80.936,32.734,1364.602566
17 Mar 2016 15:38:50.000,78.218,36.981,1261.945211
17 Mar 2016 15:39:10.000,74.609,41.743,1167.363899
17 Mar 2016 15:39:30.000,69.649,47.009,1083.023894
17 Mar 2016 15:39:50.000,62.567,52.639,1011.531228
17 Mar 2016 15:40:10.000,52.101,58.236,955.807572
17 Mar 2016 15:40:30.000,36.590,62.936,918.753457
17 Mar 2016 15:40:50.000,15.610,65.359,902.687692
17 Mar 2016 15:41:10.000,353.180,64.421,908.731453
17 Mar 2016 15:41:30.000,335.008,60.578,936.454351
17 Mar 2016 15:41:50.000,322.432,55.252,984.014256
17 Mar 2016 15:42:10.000,313.991,49.567,1048.696913
17 Mar 2016 15:42:30.000,308.180,44.108,1127.533414
17 Mar 2016 15:42:50.000,304.024,39.110,1217.747069
17 Mar 2016 15:43:10.000,300.941,34.632,1316.966817
17 Mar 2016 15:43:30.000,298.582,30.650,1423.271019
17 Mar 2016 15:43:50.000,296.728,27.111,1535.147035
17 Mar 2016 15:44:10.000,295.240,23.954,1651.418687
17 Mar 2016 15:44:30.000,294.024,21.123,1771.174402
17 Mar 2016 15:44:38.546,293.570,20.000,1823.228142
17 Mar 2016 17:16:58.710,119.579,20.000,1819.956397
17 Mar 2016 17:17:18.000,119.262,22.673,1700.722811
17 Mar 2016 17:17:38.000,118.850,25.773,1579.765376
17 Mar 2016 17:17:58.000,118.325,29.279,1462.243143
17 Mar 2016 17:18:18.000,117.642,33.277,1349.111899
17 Mar 2016 17:18:38.000,116.729,37.873,1241.628282
17 Mar 2016 17:18:58.000,115.463,43.184,1141.441943
17 Mar 2016 17:19:18.000,113.616,49.328,1050.691563
17 Mar 2016 17:19:38.000,110.714,56.385,972.068659
17 Mar 2016 17:19:58.000,105.603,64.318,908.763959
17 Mar 2016 17:20:18.000,94.727,72.753,864.180077
17 Mar 2016 17:20:38.000,64.028,79.987,841.319081
17 Mar 2016 17:20:58.000,3.007,79.754,841.961845
17 Mar 2016 17:21:18.000,333.850,72.378,866.055363
17 Mar 2016 17:21:38.000,323.402,63.955,911.732291
17 Mar 2016 17:21:58.000,318.439,56.066,975.947962
17 Mar 2016 17:22:18.000,315.603,49.060,1055.298307
17 Mar 2016 17:22:38.000,313.791,42.965,1146.613965
17 Mar 2016 17:22:58.000,312.546,37.696,1247.234057
17 Mar 2016 17:23:18.000,311.648,33.136,1355.048132
17 Mar 2016 17:23:38.000,310.975,29.167,1468.430535
17 Mar 2016 17:23:58.000,310.459,25.686,1586.142513
17 Mar 2016 17:24:18.000,310.054,22.605,1707.242482
17 Mar 2016 17:24:36.893,309.749,20.001,1824.098778
17 Mar 2016 18:57:14.887,159.273,20.000,1818.342485
17 Mar 2016 18:57:34.000,160.397,22.585,1702.943944
17 Mar 2016 18:57:54.000,161.788,25.589,1585.165286
17 Mar 2016 18:58:14.000,163.470,28.954,1471.204199
17 Mar 2016 18:58:34.000,165.549,32.742,1362.073822
17 Mar 2016 18:58:54.000,168.189,37.020,1259.083183
17 Mar 2016 18:59:14.000,171.654,41.840,1163.912300
17 Mar 2016 18:59:34.000,176.379,47.211,1078.678746
17 Mar 2016 18:59:54.000,183.125,53.028,1005.951318
17 Mar 2016 19:00:14.000,193.214,58.944,948.643916
17 Mar 2016 19:00:34.000,208.656,64.129,909.701177
17 Mar 2016 19:00:54.000,230.678,67.099,891.548755
17 Mar 2016 19:01:14.000,255.254,66.454,895.458513
17 Mar 2016 19:01:34.000,275.133,62.546,921.146535
17 Mar 2016 19:01:54.000,288.513,56.990,966.866542
17 Mar 2016 19:02:14.000,297.275,51.058,1029.935026
17 Mar 2016 19:02:34.000,303.222,45.381,1107.365531
17 Mar 2016 19:02:54.000,307.457,40.206,1196.341590
17 Mar 2016 19:03:14.000,310.606,35.584,1294.449365
17 Mar 2016 19:03:34.000,313.035,31.488,1399.730621
17 Mar 2016 19:03:54.000,314.968,27.858,1510.644710
17 Mar 2016 19:04:14.000,316.545,24.629,1625.995296
17 Mar 2016 19:04:34.000,317.859,21.740,1744.856811
17 Mar 2016 19:04:47.141,318.611,20.000,1824.511223
17 Mar 2016 20:38:30.898,205.620,20.000,1818.479920
17 Mar 2016 20:38:50.000,208.544,22.129,1722.532451
17 Mar 2016 20:39:10.000,212.064,24.467,1627.534639
17 Mar 2016 20:39:30.000,216.144,26.896,1539.185250
17 Mar 2016 20:39:50.000,220.886,29.371,1458.732238
17 Mar 2016 20:40:10.000,226.397,31.818,1387.585088
17 Mar 2016 20:40:30.000,232.764,34.128,1327.272456
17 Mar 2016 20:40:50.000,240.023,36.149,1279.352797
17 Mar 2016 20:41:10.000,248.115,37.707,1245.277012
17 Mar 2016 20:41:30.000,256.841,38.632,1226.212990
17 Mar 2016 20:41:50.000,265.861,38.808,1222.869043
17 Mar 2016 20:42:10.000,274.763,38.212,1235.372187
17 Mar 2016 20:42:30.000,283.164,36.924,1263.244742
17 Mar 2016 20:42:50.000,290.801,35.095,1305.489079
17 Mar 2016 20:43:10.000,297.557,32.903,1360.748345
17 Mar 2016 20:43:30.000,303.433,30.511,1427.488097
17 Mar 2016 20:43:50.000,308.499,28.048,1504.152236
17 Mar 2016 20:44:10.000,312.857,25.603,1589.273314
17 Mar 2016 20:44:30.000,316.611,23.230,1681.532302
17 Mar 2016 20:44:50.000,319.860,20.961,1779.781598
17 Mar 2016 20:44:58.797,321.151,20.000,1824.636717
17 Mar 2016 22:21:35.614,265.073,20.000,1821.465005
17 Mar 2016 22:21:55.000,269.732,20.879,1780.818176
17 Mar 2016 22:22:15.000,274.790,21.605,1748.549561
17 Mar 2016 22:22:35.000,280.049,22.114,1726.651784
17 Mar 2016 22:22:55.000,285.436,22.381,1715.529378
17 Mar 2016 22:23:15.000,290.868,22.391,1715.394742
17 Mar 2016 22:23:35.000,296.259,22.144,1726.248423
17 Mar 2016 22:23:55.000,301.523,21.654,1747.879271
17 Mar 2016 22:24:15.000,306.590,20.946,1779.883384
17 Mar 2016 22:24:35.000,311.403,20.053,1821.699100
17 Mar 2016 22:24:36.076,311.654,20.000,1824.214723
18 Mar 2016 08:34:06.655,39.998,20.000,1824.590278
18 Mar 2016 08:34:26.000,43.630,21.807,1741.853145
18 Mar 2016 08:34:46.000,47.847,23.676,1663.248794
18 Mar 2016 08:35:06.000,52.581,25.502,1592.763907
18 Mar 2016 08:35:26.000,57.867,27.222,1531.553923
18 Mar 2016 08:35:46.000,63.714,28.757,1480.799596
18 Mar 2016 08:36:06.000,70.088,30.018,1441.630415
18 Mar 2016 08:36:26.000,76.900,30.915,1415.028325
18 Mar 2016 08:36:46.000,84.003,31.372,1401.723095
18 Mar 2016 08:37:06.000,91.203,31.349,1402.101278
18 Mar 2016 08:37:26.000,98.292,30.847,1416.154143
18 Mar 2016 08:37:46.000,105.078,29.911,1443.478658
18 Mar 2016 08:38:06.000,111.417,28.616,1483.332535
18 Mar 2016 08:38:26.000,117.225,27.053,1534.726035
18 Mar 2016 08:38:46.000,122.472,25.312,1596.526081
18 Mar 2016 08:39:06.000,127.167,23.471,1667.553297
18 Mar 2016 08:39:26.000,131.348,21.591,1746.655818
18 Mar 2016 08:39:42.950,134.524,20.000,1819.213710
18 Mar 2016 10:14:13.441,39.658,20.000,1824.586597
18 Mar 2016 10:14:33.000,41.480,22.519,1711.260208
18 Mar 2016 10:14:53.000,43.674,25.343,1599.003082
18 Mar 2016 10:15:13.000,46.303,28.449,1491.284721
18 Mar 2016 10:15:33.000,49.504,31.863,1389.214662
18 Mar 2016 10:15:53.000,53.473,35.591,1294.180794
18 Mar 2016 10:16:13.000,58.485,39.604,1207.892227
18 Mar 2016 10:16:33.000,64.920,43.795,1132.393625
18 Mar 2016 10:16:53.000,73.259,47.932,1070.008837
18 Mar 2016 10:17:13.000,83.986,51.599,1023.170462
18 Mar 2016 10:17:33.000,97.232,54.199,994.102274
18 Mar 2016 10:17:53.000,112.213,55.124,984.394638
18 Mar 2016 10:18:13.000,127.156,54.112,994.621016
18 Mar 2016 10:18:33.000,140.308,51.446,1024.182374
18 Mar 2016 10:18:53.000,150.932,47.737,1071.469351
18 Mar 2016 10:19:13.000,159.186,43.577,1134.250388
18 Mar 2016 10:19:33.000,165.553,39.377,1210.093014
18 Mar 2016 10:19:53.000,170.515,35.363,1296.679386
18 Mar 2016 10:20:13.000,174.446,31.636,1391.973749
18 Mar 2016 10:20:33.000,177.618,28.226,1494.275571
18 Mar 2016 10:20:53.000,180.223,25.124,1602.203901
18 Mar 2016 10:21:13.000,182.399,22.304,1714.655769
18 Mar 2016 10:21:30.851,184.058,20.000,1818.129798
18 Mar 2016 11:54:25.914,46.136,20.000,1824.306217
18 Mar 2016 11:54:45.000,46.301,22.636,1706.104118
18 Mar 2016 11:55:05.000,46.492,25.725,1584.796771
18 Mar 2016 11:55:25.000,46.707,29.221,1466.805374
18 Mar 2016 11:55:45.000,46.956,33.213,1353.056565
18 Mar 2016 11:56:05.000,47.256,37.812,1244.771075
18 Mar 2016 11:56:25.000,47.633,43.144,1143.556598
18 Mar 2016 11:56:45.000,48.137,49.347,1051.507971
18 Mar 2016 11:57:05.000,48.877,56.546,971.281878
18 Mar 2016 11:57:25.000,50.127,64.803,906.064176
18 Mar 2016 11:57:45.000,52.858,74.044,859.311180
18 Mar 2016 11:58:05.000,64.514,83.887,834.156796
18 Mar 2016 11:58:25.000,203.212,85.060,832.573303
18 Mar 2016 11:58:45.000,218.917,75.218,854.693700
18 Mar 2016 11:59:05.000,222.010,65.864,898.761793
18 Mar 2016 11:59:25.000,223.360,57.467,961.748616
18 Mar 2016 11:59:45.000,224.141,50.129,1040.199833
18 Mar 2016 12:00:05.000,224.665,43.800,1130.871815
18 Mar 2016 12:00:25.000,225.052,38.361,1231.033151
18 Mar 2016 12:00:45.000,225.356,33.673,1338.517342
18 Mar 2016 12:01:05.000,225.608,29.606,1451.658027
18 Mar 2016 12:01:25.000,225.824,26.050,1569.188228
18 Mar 2016 12:01:45.000,226.014,22.911,1690.147274
18 Mar 2016 12:02:05.000,226.185,20.115,1813.802241
18 Mar 2016 12:02:05.868,226.192,20.001,1819.218115
18 Mar 2016 13:34:29.472,59.338,20.000,1823.632836
18 Mar 2016 13:34:49.000,58.445,22.661,1704.512186
18 Mar 2016 13:35:09.000,57.331,25.696,1585.466684
18 Mar 2016 13:35:29.000,55.948,29.103,1470.189200
18 Mar 2016 13:35:49.000,54.195,32.952,1359.695669
18 Mar 2016 13:36:09.000,51.916,37.317,1255.305054
18 Mar 2016 13:36:29.000,48.855,42.261,1158.719886
18 Mar 2016 13:36:49.000,44.576,47.813,1072.100583
18 Mar 2016 13:37:09.000,38.293,53.892,998.087874
18 Mar 2016 13:37:29.000,28.543,60.169,939.701422
18 Mar 2016 13:37:49.000,12.833,65.791,900.016127
18 Mar 2016 13:38:09.000,349.096,69.064,881.579627
18 Mar 2016 13:38:29.000,322.156,68.261,885.728607
18 Mar 2016 13:38:49.000,301.367,63.870,912.153696
18 Mar 2016 13:39:09.000,288.208,57.852,959.004636
18 Mar 2016 13:39:29.000,279.972,51.580,1023.462040
18 Mar 2016 13:39:49.000,274.555,45.670,1102.416480
18 Mar 2016 13:40:09.000,270.794,40.337,1192.962558
18 Mar 2016 13:40:29.000,268.060,35.609,1292.631848
18 Mar 2016 13:40:49.000,265.997,31.440,1399.437248
18 Mar 2016 13:41:09.000,264.394,27.760,1511.825650
18 Mar 2016 13:41:29.000,263.119,24.496,1628.597599
18 Mar 2016 13:41:49.000,262.085,21.582,1748.829247
18 Mar 2016 13:42:00.821,261.561,20.000,1821.223932
18 Mar 2016 15:14:19.328,80.916,20.000,1822.340865
18 Mar 2016 15:14:39.000,79.752,22.655,1703.633335
18 Mar 2016 15:14:59.000,78.317,25.651,1586.130722
18 Mar 2016 15:15:19.000,76.548,28.999,1472.660814
18 Mar 2016 15:15:39.000,74.322,32.754,1364.286278
18 Mar 2016 15:15:59.000,71.457,36.970,1262.373810
18 Mar 2016 15:16:19.000,67.664,41.680,1168.665480
18 Mar 2016 15:16:39.000,62.475,46.857,1085.335333
18 Mar 2016 15:16:59.000,55.128,52.343,1014.983308
18 Mar 2016 15:17:19.000,44.429,57.717,960.499299
18 Mar 2016 15:17:39.000,28.953,62.115,924.718605
18 Mar 2016 15:17:59.000,8.666,64.248,909.866696
18 Mar 2016 15:18:19.000,347.392,63.204,916.967897
18 Mar 2016 15:18:39.000,330.040,59.457,945.524921
18 Mar 2016 15:18:59.000,317.788,54.306,993.677845
18 Mar 2016 15:19:19.000,309.407,48.793,1058.737280
18 Mar 2016 15:19:39.000,303.558,43.479,1137.780669
18 Mar 2016 15:19:59.000,299.334,38.596,1228.079896
18 Mar 2016 15:20:19.000,296.178,34.207,1327.304544
18 Mar 2016 15:20:39.000,293.751,30.294,1433.563101
18 Mar 2016 15:20:59.000,291.836,26.808,1545.363691
18 Mar 2016 15:21:19.000,290.294,23.694,1661.543810
18 Mar 2016 15:21:39.000,289.030,20.896,1781.200601
18 Mar 2016 15:21:45.865,288.647,20.000,1822.943860
18 Mar 2016 16:54:05.041,111.444,20.000,1820.424560
18 Mar 2016 16:54:25.000,110.861,22.758,1697.612953
18 Mar 2016 16:54:45.000,110.142,25.850,1577.365900
18 Mar 2016 16:55:05.000,109.238,29.340,1460.695395
18 Mar 2016 16:55:25.000,108.079,33.309,1348.587481
18 Mar 2016 16:55:45.000,106.551,37.852,1242.333369
18 Mar 2016 16:56:05.000,104.461,43.069,1143.618228
18 Mar 2016 16:56:25.000,101.460,49.042,1054.610553
18 Mar 2016 16:56:45.000,96.855,55.788,978.007706
18 Mar 2016 16:57:05.000,89.104,63.131,916.960744
18 Mar 2016 16:57:25.000,74.399,70.387,874.761799
18 Mar 2016 16:57:45.000,44.910,75.469,854.227633
18 Mar 2016 16:58:05.000,5.076,74.721,856.926094
18 Mar 2016 16:58:25.000,339.565,68.855,882.642781
18 Mar 2016 16:58:45.000,326.951,61.477,929.458060
18 Mar 2016 16:59:05.000,320.117,54.241,994.377768
18 Mar 2016 16:59:25.000,315.961,47.670,1074.098073
18 Mar 2016 16:59:45.000,313.208,41.877,1165.554844
18 Mar 2016 17:00:05.000,311.267,36.825,1266.171963
18 Mar 2016 17:00:25.000,309.836,32.423,1373.898528
18 Mar 2016 17:00:45.000,308.744,28.573,1487.148331
18 Mar 2016 17:01:05.000,307.889,25.181,1604.707854
18 Mar 2016 17:01:25.000,307.205,22.171,1725.650056
18 Mar 2016 17:01:40.935,306.754,20.000,1823.951029
18 Mar 2016 18:34:11.978,149.607,20.000,1818.608434
18 Mar 2016 18:34:31.000,150.351,22.611,1702.091496
18 Mar 2016 18:34:51.000,151.273,25.673,1582.318905
18 Mar 2016 18:35:11.000,152.386,29.123,1466.083959
18 Mar 2016 18:35:31.000,153.765,33.042,1354.353976
18 Mar 2016 18:35:51.000,155.524,37.519,1248.393218
18 Mar 2016 18:36:11.000,157.860,42.651,1149.849029
18 Mar 2016 18:36:31.000,161.118,48.514,1060.837503
18 Mar 2016 18:36:51.000,165.979,55.118,983.992174
18 Mar 2016 18:37:11.000,173.906,62.289,922.394384
18 Mar 2016 18:37:31.000,188.341,69.365,879.282261
18 Mar 2016 18:37:51.000,215.943,74.432,857.467545
18 Mar 2016 18:38:11.000,253.713,74.170,858.583347
18 Mar 2016 18:38:31.000,279.972,68.816,882.541046
18 Mar 2016 18:38:51.000,293.641,61.695,927.561647
18 Mar 2016 18:39:11.000,301.218,54.569,990.758730
18 Mar 2016 18:39:31.000,305.904,48.037,1068.887763
18 Mar 2016 18:39:51.000,309.067,42.249,1158.901165
18 Mar 2016 18:40:11.000,311.346,37.186,1258.215407
18 Mar 2016 18:40:31.000,313.070,32.768,1364.762359
18 Mar 2016 18:40:51.000,314.425,28.899,1476.935800
18 Mar 2016 18:41:11.000,315.524,25.490,1593.503123
18 Mar 2016 18:41:31.000,316.436,22.463,1713.521848
18 Mar 2016 18:41:49.090,317.140,20.001,1824.443438
18 Mar 2016 20:15:11.393,194.323,20.000,1818.213698
18 Mar 2016 20:15:31.000,196.897,22.345,1713.050371
18 Mar 2016 20:15:51.000,199.955,24.906,1610.533016
18 Mar 2016 20:16:11.000,203.554,27.637,1513.833857
18 Mar 2016 20:16:31.000,207.824,30.514,1424.182623
18 Mar 2016 20:16:51.000,212.924,33.485,1343.031811
18 Mar 2016 20:17:11.000,219.027,36.451,1272.046057
18 Mar 2016 20:17:31.000,226.295,39.250,1213.042027
18 Mar 2016 20:17:51.000,234.812,41.651,1167.862165
18 Mar 2016 20:18:11.000,244.481,43.380,1138.172579
