"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
22 Mar 2016 12:09:09.000,229.253,32.905,1358.417196
22 Mar 2016 12:09:23.366,229.272,30.000,1439.888216
22 Mar 2016 13:43:53.438,56.779,30.000,1442.661168
22 Mar 2016 13:44:13.000,54.857,33.859,1336.281938
22 Mar 2016 13:44:33.000,52.295,38.320,1233.985310
22 Mar 2016 13:44:53.000,48.838,43.353,1140.021925
22 Mar 2016 13:45:13.000,43.978,48.957,1056.663798
22 Mar 2016 13:45:33.000,36.811,54.992,986.644355
22 Mar 2016 13:45:53.000,25.726,61.019,933.005305
22 Mar 2016 13:46:13.000,8.353,66.006,898.710398
22 Mar 2016 13:46:33.000,344.076,68.219,886.024610
22 Mar 2016 13:46:53.000,319.241,66.462,895.872508
22 Mar 2016 13:47:13.000,300.958,61.708,927.532998
22 Mar 2016 13:47:33.000,289.238,55.733,978.879128
22 Mar 2016 13:47:53.000,281.696,49.662,1046.998782
22 Mar 2016 13:48:13.000,276.612,43.989,1128.832545
22 Mar 2016 13:48:33.000,273.016,38.881,1221.595793
22 Mar 2016 13:48:53.000,270.363,34.349,1322.955699
22 Mar 2016 13:49:13.000,268.339,30.346,1431.046849
22 Mar 2016 13:49:14.845,268.177,30.001,1441.302410
22 Mar 2016 15:23:42.921,78.268,30.000,1441.864710
22 Mar 2016 15:24:02.000,76.041,33.697,1339.749111
22 Mar 2016 15:24:22.000,73.032,38.037,1239.372037
22 Mar 2016 15:24:42.000,69.015,42.879,1147.632882
22 Mar 2016 15:25:02.000,63.468,48.178,1066.807502
22 Mar 2016 15:25:22.000,55.531,53.735,999.586905
22 Mar 2016 15:25:42.000,43.881,59.045,948.898802
22 Mar 2016 15:26:02.000,27.116,63.120,917.511473
22 Mar 2016 15:26:22.000,5.873,64.617,907.444105
22 Mar 2016 15:26:42.000,344.875,62.857,919.401946
22 Mar 2016 15:27:02.000,328.570,58.628,952.551065
22 Mar 2016 15:27:22.000,317.295,53.269,1004.782597
22 Mar 2016 15:27:42.000,309.605,47.721,1073.293658
22 Mar 2016 15:28:02.000,304.215,42.458,1155.163954
22 Mar 2016 15:28:22.000,300.300,37.659,1247.734544
22 Mar 2016 15:28:42.000,297.360,33.362,1348.767747
22 Mar 2016 15:28:59.440,295.348,30.001,1442.360158
22 Mar 2016 17:03:27.437,112.321,30.000,1440.515297
22 Mar 2016 17:03:47.000,111.303,33.984,1331.314011
22 Mar 2016 17:04:07.000,109.923,38.652,1225.629751
22 Mar 2016 17:04:27.000,108.014,44.026,1127.698943
22 Mar 2016 17:04:47.000,105.232,50.200,1039.762826
22 Mar 2016 17:05:07.000,100.869,57.196,964.602307
22 Mar 2016 17:05:27.000,93.249,64.847,905.440297
22 Mar 2016 17:05:47.000,77.778,72.435,865.591554
22 Mar 2016 17:06:07.000,43.613,77.509,847.801531
22 Mar 2016 17:06:27.000,359.408,75.719,853.458426
22 Mar 2016 17:06:47.000,335.648,68.956,882.108642
22 Mar 2016 17:07:07.000,324.803,61.192,931.621070
22 Mar 2016 17:07:27.000,319.041,53.816,998.878531
22 Mar 2016 17:07:47.000,315.554,47.211,1080.545557
22 Mar 2016 17:08:07.000,313.244,41.431,1173.585947
22 Mar 2016 17:08:27.000,311.617,36.410,1275.477140
22 Mar 2016 17:08:47.000,310.417,32.044,1384.225731
22 Mar 2016 17:08:57.386,309.913,30.000,1442.879085
22 Mar 2016 18:43:38.294,156.743,30.000,1439.273820
22 Mar 2016 18:43:58.000,158.444,33.943,1331.260898
22 Mar 2016 18:44:18.000,160.659,38.498,1227.833562
22 Mar 2016 18:44:38.000,163.620,43.688,1132.405150
22 Mar 2016 18:44:58.000,167.776,49.554,1047.210183
22 Mar 2016 18:45:18.000,173.990,56.032,974.975805
22 Mar 2016 18:45:38.000,184.021,62.791,918.796894
22 Mar 2016 18:45:58.000,201.333,68.879,881.772854
22 Mar 2016 18:46:18.000,229.412,72.182,866.378120
22 Mar 2016 18:46:38.000,260.360,70.565,873.762213
22 Mar 2016 18:46:58.000,281.471,65.193,903.362432
22 Mar 2016 18:47:18.000,293.656,58.530,953.097740
22 Mar 2016 18:47:38.000,300.993,51.902,1020.006495
22 Mar 2016 18:47:58.000,305.771,45.807,1100.934526
22 Mar 2016 18:48:18.000,309.103,40.382,1193.000040
22 Mar 2016 18:48:38.000,311.557,35.613,1293.791396
22 Mar 2016 18:48:58.000,313.441,31.429,1401.386826
22 Mar 2016 18:49:05.467,314.038,30.001,1442.984972
22 Mar 2016 20:24:58.043,212.340,30.001,1439.426773
22 Mar 2016 20:25:18.000,217.558,32.779,1361.468077
22 Mar 2016 20:25:38.000,223.738,35.511,1293.675547
22 Mar 2016 20:25:58.000,230.983,38.034,1237.956840
22 Mar 2016 20:26:18.000,239.323,40.136,1196.024297
22 Mar 2016 20:26:38.000,248.618,41.583,1169.378422
22 Mar 2016 20:26:58.000,258.513,42.175,1159.083734
22 Mar 2016 20:27:18.000,268.477,41.821,1165.575878
22 Mar 2016 20:27:38.000,277.958,40.578,1188.575027
22 Mar 2016 20:27:58.000,286.549,38.626,1227.142057
22 Mar 2016 20:28:18.000,294.062,36.197,1279.852640
22 Mar 2016 20:28:38.000,300.492,33.511,1345.022093
22 Mar 2016 20:28:58.000,305.939,30.739,1420.909792
22 Mar 2016 20:29:03.343,307.246,30.000,1442.782562
23 Mar 2016 10:00:47.332,48.812,30.001,1442.901453
23 Mar 2016 10:01:07.000,52.786,33.312,1350.350905
23 Mar 2016 10:01:27.000,57.762,36.886,1264.602930
23 Mar 2016 10:01:47.000,63.962,40.571,1189.149165
23 Mar 2016 10:02:07.000,71.714,44.173,1126.098195
23 Mar 2016 10:02:27.000,81.303,47.372,1077.661075
23 Mar 2016 10:02:47.000,92.767,49.729,1045.894126
23 Mar 2016 10:03:07.000,105.601,50.801,1032.353952
23 Mar 2016 10:03:27.000,118.706,50.344,1037.762295
23 Mar 2016 10:03:47.000,130.840,48.462,1061.829541
23 Mar 2016 10:04:07.000,141.230,45.544,1103.327686
23 Mar 2016 10:04:27.000,149.721,42.050,1160.373140
23 Mar 2016 10:04:47.000,156.526,38.356,1230.785281
23 Mar 2016 10:05:07.000,161.972,34.707,1312.388703
23 Mar 2016 10:05:27.000,166.366,31.237,1403.201432
23 Mar 2016 10:05:34.473,167.790,30.000,1439.139439
23 Mar 2016 11:40:52.459,46.288,30.000,1442.990743
23 Mar 2016 11:41:12.000,46.953,33.991,1333.178715
23 Mar 2016 11:41:32.000,47.815,38.687,1226.505741
23 Mar 2016 11:41:52.000,48.962,44.125,1127.301736
23 Mar 2016 11:42:12.000,50.587,50.430,1037.760932
23 Mar 2016 11:42:32.000,53.100,57.693,960.635081
23 Mar 2016 11:42:52.000,57.562,65.897,899.162927
23 Mar 2016 11:43:12.000,67.645,74.722,856.751520
23 Mar 2016 11:43:32.000,103.110,82.433,836.326404
23 Mar 2016 11:43:52.000,177.728,80.702,839.504511
23 Mar 2016 11:44:12.000,201.507,72.244,866.026149
23 Mar 2016 11:44:32.000,209.274,63.513,913.851524
23 Mar 2016 11:44:52.000,213.009,55.545,979.848723
23 Mar 2016 11:45:12.000,215.209,48.541,1060.605934
23 Mar 2016 11:45:32.000,216.671,42.478,1152.995844
23 Mar 2016 11:45:52.000,217.723,37.249,1254.416352
23 Mar 2016 11:46:12.000,218.524,32.729,1362.813981
23 Mar 2016 11:46:25.585,218.970,30.000,1439.600036
23 Mar 2016 13:20:58.599,53.615,30.000,1442.765538
23 Mar 2016 13:21:18.000,52.022,33.872,1336.028657
23 Mar 2016 13:21:38.000,49.872,38.408,1232.205205
23 Mar 2016 13:21:58.000,46.945,43.569,1136.445571
23 Mar 2016 13:22:18.000,42.779,49.391,1051.003884
23 Mar 2016 13:22:38.000,36.494,55.795,978.629385
23 Mar 2016 13:22:58.000,26.342,62.429,922.438110
23 Mar 2016 13:23:18.000,9.046,68.310,885.543536
23 Mar 2016 13:23:38.000,341.816,71.379,870.420166
23 Mar 2016 13:23:58.000,312.355,69.710,878.200829
23 Mar 2016 13:24:18.000,291.968,64.440,908.294457
23 Mar 2016 13:24:38.000,279.987,57.888,958.589919
23 Mar 2016 13:24:58.000,272.727,51.347,1026.101536
23 Mar 2016 13:25:18.000,268.013,45.317,1107.659321
23 Mar 2016 13:25:38.000,264.757,39.942,1200.372290
23 Mar 2016 13:25:58.000,262.395,35.211,1301.823739
23 Mar 2016 13:26:18.000,260.615,31.057,1410.089057
23 Mar 2016 13:26:23.524,260.199,30.001,1440.983468
23 Mar 2016 15:00:51.465,72.194,30.000,1442.101692
23 Mar 2016 15:01:11.000,69.846,33.776,1337.932476
23 Mar 2016 15:01:31.000,66.740,38.105,1238.108704
23 Mar 2016 15:01:51.000,62.599,42.923,1147.028525
23 Mar 2016 15:02:11.000,56.894,48.173,1066.978211
23 Mar 2016 15:02:31.000,48.768,53.643,1000.648098
23 Mar 2016 15:02:51.000,36.945,58.811,950.945125
23 Mar 2016 15:03:11.000,20.187,62.689,920.590069
23 Mar 2016 15:03:31.000,359.350,64.000,911.531692
23 Mar 2016 15:03:51.000,338.984,62.162,924.400510
23 Mar 2016 15:04:11.000,323.123,57.968,958.308439
23 Mar 2016 15:04:31.000,312.051,52.691,1011.127146
23 Mar 2016 15:04:51.000,304.428,47.233,1080.065035
23 Mar 2016 15:05:11.000,299.047,42.049,1162.229792
23 Mar 2016 15:05:31.000,295.117,37.316,1254.994112
23 Mar 2016 15:05:51.000,292.154,33.071,1356.148272
23 Mar 2016 15:06:07.049,290.268,30.001,1442.171412
23 Mar 2016 16:40:34.949,103.511,30.000,1440.853604
23 Mar 2016 16:40:54.000,102.105,33.828,1335.545383
23 Mar 2016 16:41:14.000,100.171,38.401,1231.051307
23 Mar 2016 16:41:34.000,97.530,43.624,1134.506005
23 Mar 2016 16:41:54.000,93.748,49.551,1048.155753
23 Mar 2016 16:42:14.000,87.981,56.134,974.756593
23 Mar 2016 16:42:34.000,78.463,63.074,917.457169
23 Mar 2016 16:42:54.000,61.482,69.447,879.437317
23 Mar 2016 16:43:14.000,32.595,73.049,863.265166
23 Mar 2016 16:43:34.000,360.000,71.440,870.166779
23 Mar 2016 16:43:54.000,338.412,65.854,899.608259
23 Mar 2016 16:44:14.000,326.427,58.985,949.482791
23 Mar 2016 16:44:34.000,319.418,52.201,1016.768198
23 Mar 2016 16:44:54.000,314.960,45.996,1098.242071
23 Mar 2016 16:45:14.000,311.920,40.493,1190.964268
23 Mar 2016 16:45:34.000,309.735,35.667,1292.480215
23 Mar 2016 16:45:54.000,308.099,31.443,1400.839243
23 Mar 2016 16:46:01.480,307.590,30.000,1442.803267
23 Mar 2016 18:20:36.390,145.733,30.000,1439.485312
23 Mar 2016 18:20:56.000,146.702,34.003,1329.936253
23 Mar 2016 18:21:16.000,147.969,38.689,1224.067136
23 Mar 2016 18:21:36.000,149.667,44.099,1125.826447
23 Mar 2016 18:21:56.000,152.082,50.340,1037.431044
23 Mar 2016 18:22:16.000,155.814,57.465,961.642701
23 Mar 2016 18:22:36.000,162.338,65.373,901.681237
23 Mar 2016 18:22:56.000,176.156,73.508,860.887721
23 Mar 2016 18:23:16.000,212.047,79.566,842.069866
23 Mar 2016 18:23:36.000,265.384,77.834,846.701511
23 Mar 2016 18:23:56.000,290.175,70.468,874.407190
23 Mar 2016 18:24:16.000,300.271,62.307,923.099216
23 Mar 2016 18:24:36.000,305.450,54.680,989.664909
23 Mar 2016 18:24:56.000,308.576,47.904,1070.748833
23 Mar 2016 18:25:16.000,310.672,42.002,1163.287083
23 Mar 2016 18:25:36.000,312.184,36.891,1264.731723
23 Mar 2016 18:25:56.000,313.333,32.457,1373.069785
23 Mar 2016 18:26:08.399,313.919,30.000,1442.999342
23 Mar 2016 20:01:35.500,198.123,30.000,1439.187482
23 Mar 2016 20:01:55.000,202.430,33.145,1351.612887
23 Mar 2016 20:02:15.000,207.806,36.502,1270.703017
23 Mar 2016 20:02:35.000,214.394,39.871,1200.661838
23 Mar 2016 20:02:55.000,222.436,43.037,1143.518893
23 Mar 2016 20:03:15.000,232.067,45.690,1101.308533
23 Mar 2016 20:03:35.000,243.137,47.457,1075.806631
23 Mar 2016 20:03:55.000,255.063,48.020,1068.219910
23 Mar 2016 20:04:15.000,266.911,47.266,1078.927620
23 Mar 2016 20:04:35.000,277.782,45.348,1107.392766
23 Mar 2016 20:04:55.000,287.164,42.603,1152.286762
23 Mar 2016 20:05:15.000,294.965,39.400,1211.764953
23 Mar 2016 20:05:35.000,301.347,36.034,1283.776640
23 Mar 2016 20:05:55.000,306.557,32.703,1366.311810
23 Mar 2016 20:06:11.893,310.223,30.001,1442.872636
24 Mar 2016 09:37:54.577,51.284,30.001,1442.824048
24 Mar 2016 09:38:14.000,55.989,32.896,1361.122359
24 Mar 2016 09:38:34.000,61.785,35.913,1286.490704
24 Mar 2016 09:38:54.000,68.725,38.821,1223.280275
24 Mar 2016 09:39:14.000,76.933,41.407,1173.370030
24 Mar 2016 09:39:34.000,86.388,43.396,1138.535185
24 Mar 2016 09:39:54.000,96.805,44.508,1120.200814
24 Mar 2016 09:40:14.000,107.613,44.558,1119.188581
24 Mar 2016 09:40:34.000,118.100,43.535,1135.547514
24 Mar 2016 09:40:54.000,127.670,41.610,1168.543612
24 Mar 2016 09:41:14.000,136.009,39.058,1216.813024
24 Mar 2016 09:41:34.000,143.072,36.159,1278.609520
24 Mar 2016 09:41:54.000,148.975,33.133,1352.056982
24 Mar 2016 09:42:14.000,153.895,30.134,1435.340943
24 Mar 2016 09:42:14.902,154.097,30.001,1439.301281
24 Mar 2016 11:17:55.317,45.952,30.000,1443.001893
24 Mar 2016 11:18:15.000,47.321,33.961,1333.909094
24 Mar 2016 11:18:35.000,49.104,38.563,1229.027520
24 Mar 2016 11:18:55.000,51.491,43.841,1131.881681
24 Mar 2016 11:19:15.000,54.865,49.873,1044.680833
24 Mar 2016 11:19:35.000,59.988,56.653,970.154978
24 Mar 2016 11:19:55.000,68.574,63.962,911.455650
24 Mar 2016 11:20:15.000,84.793,71.005,871.815150
24 Mar 2016 11:20:35.000,116.153,75.473,853.911424
24 Mar 2016 11:20:55.000,154.650,73.980,859.114186
24 Mar 2016 11:21:15.000,178.219,67.885,887.016451
24 Mar 2016 11:21:35.000,190.152,60.544,935.579512
24 Mar 2016 11:21:55.000,196.829,53.413,1001.785659
24 Mar 2016 11:22:15.000,201.011,46.955,1082.377332
24 Mar 2016 11:22:35.000,203.865,41.265,1174.366769
24 Mar 2016 11:22:55.000,205.939,36.299,1275.255709
24 Mar 2016 11:23:15.000,207.518,31.968,1383.059509
24 Mar 2016 11:23:25.053,208.180,30.000,1439.360573
24 Mar 2016 12:58:02.995,51.043,30.000,1442.847004
24 Mar 2016 12:58:22.000,49.870,33.834,1337.062687
24 Mar 2016 12:58:42.000,48.246,38.437,1231.639176
24 Mar 2016 12:59:02.000,46.016,43.719,1133.977799
24 Mar 2016 12:59:22.000,42.797,49.757,1046.303179
24 Mar 2016 12:59:42.000,37.822,56.547,971.367619
24 Mar 2016 13:00:02.000,29.377,63.868,912.352137
24 Mar 2016 13:00:22.000,13.295,70.919,872.522180
24 Mar 2016 13:00:42.000,342.129,75.383,854.583339
24 Mar 2016 13:01:02.000,303.915,73.881,859.915519
24 Mar 2016 13:01:22.000,280.549,67.779,888.098172
24 Mar 2016 13:01:42.000,268.775,60.430,937.060798
24 Mar 2016 13:02:02.000,262.253,53.296,1003.748441
24 Mar 2016 13:02:22.000,258.225,46.837,1084.871340
24 Mar 2016 13:02:42.000,255.526,41.149,1177.418587
24 Mar 2016 13:03:02.000,253.610,36.187,1278.877131
24 Mar 2016 13:03:22.000,252.188,31.860,1387.253588
24 Mar 2016 13:03:31.494,251.636,30.000,1440.662537
24 Mar 2016 14:37:59.399,66.810,30.000,1442.305191
24 Mar 2016 14:38:19.000,64.478,33.794,1337.653985
24 Mar 2016 14:38:39.000,61.401,38.132,1237.687603
24 Mar 2016 14:38:59.000,57.295,42.963,1146.442839
24 Mar 2016 14:39:19.000,51.632,48.236,1066.206137
24 Mar 2016 14:39:39.000,43.548,53.739,999.671512
24 Mar 2016 14:39:59.000,31.744,58.954,949.754753
24 Mar 2016 14:40:19.000,14.926,62.887,919.191046
24 Mar 2016 14:40:39.000,353.907,64.237,909.946545
24 Mar 2016 14:40:59.000,333.331,62.397,922.666664
24 Mar 2016 14:41:19.000,317.356,58.170,956.470472
24 Mar 2016 14:41:39.000,306.249,52.855,1009.227791
24 Mar 2016 14:41:59.000,298.629,47.363,1078.139135
24 Mar 2016 14:42:19.000,293.262,42.151,1160.302420
24 Mar 2016 14:42:39.000,289.351,37.397,1253.081565
24 Mar 2016 14:42:59.000,286.404,33.136,1354.260176
24 Mar 2016 14:43:15.348,284.498,30.001,1441.949152
24 Mar 2016 16:17:43.368,95.270,30.000,1441.181750
24 Mar 2016 16:18:03.000,93.464,33.902,1333.971445
24 Mar 2016 16:18:23.000,91.058,38.407,1231.160314
24 Mar 2016 16:18:43.000,87.799,43.510,1136.610811
24 Mar 2016 16:19:03.000,83.189,49.221,1052.598086
24 Mar 2016 16:19:23.000,76.321,55.424,981.872239
24 Mar 2016 16:19:43.000,65.497,61.703,927.511439
24 Mar 2016 16:20:03.000,47.962,67.027,892.536754
24 Mar 2016 16:20:23.000,22.425,69.512,879.280273
24 Mar 2016 16:20:43.000,355.943,67.729,888.720270
24 Mar 2016 16:21:03.000,336.959,62.748,920.154530
24 Mar 2016 16:21:23.000,325.188,56.542,971.437189
24 Mar 2016 16:21:43.000,317.783,50.289,1039.614848
24 Mar 2016 16:22:03.000,312.862,44.483,1121.583470
24 Mar 2016 16:22:23.000,309.412,39.277,1214.521976
24 Mar 2016 16:22:43.000,306.884,34.675,1316.072290
24 Mar 2016 16:23:03.000,304.964,30.620,1424.353412
24 Mar 2016 16:23:06.287,304.693,30.001,1442.687165
24 Mar 2016 17:57:37.455,135.216,30.000,1439.753232
24 Mar 2016 17:57:57.000,135.516,34.023,1329.667710
24 Mar 2016 17:58:17.000,135.892,38.765,1222.739736
24 Mar 2016 17:58:37.000,136.378,44.268,1123.291080
24 Mar 2016 17:58:57.000,137.049,50.669,1033.531480
24 Mar 2016 17:59:17.000,138.069,58.083,956.237351
24 Mar 2016 17:59:37.000,139.878,66.547,894.681732
24 Mar 2016 17:59:57.000,144.178,75.927,852.310270
24 Mar 2016 18:00:17.000,168.092,85.532,832.077281
24 Mar 2016 18:00:37.000,293.781,82.919,835.600749
24 Mar 2016 18:00:57.000,306.065,73.199,862.587390
24 Mar 2016 18:01:17.000,309.279,64.059,910.942400
24 Mar 2016 18:01:37.000,310.785,55.901,977.480128
24 Mar 2016 18:01:57.000,311.681,48.794,1058.751067
24 Mar 2016 18:02:17.000,312.290,42.672,1151.608308
24 Mar 2016 18:02:37.000,312.742,37.407,1253.443380
24 Mar 2016 18:02:57.000,313.098,32.865,1362.203941
24 Mar 2016 18:03:11.240,313.312,30.000,1442.981242
24 Mar 2016 19:38:19.264,184.978,30.000,1439.095098
24 Mar 2016 19:38:39.000,188.536,33.508,1342.137180
24 Mar 2016 19:38:59.000,193.034,37.358,1251.758949
24 Mar 2016 19:39:19.000,198.750,41.438,1171.181710
24 Mar 2016 19:39:39.000,206.103,45.583,1102.592804
24 Mar 2016 19:39:59.000,215.575,49.476,1048.378811
24 Mar 2016 19:40:19.000,227.493,52.610,1010.878005
24 Mar 2016 19:40:39.000,241.568,54.373,992.002881
24 Mar 2016 19:40:59.000,256.500,54.313,992.822634
24 Mar 2016 19:41:19.000,270.457,52.449,1013.287340
24 Mar 2016 19:41:39.000,282.206,49.255,1052.241373
24 Mar 2016 19:41:59.000,291.519,45.345,1107.718294
24 Mar 2016 19:42:19.000,298.746,41.208,1177.361261
24 Mar 2016 19:42:39.000,304.367,37.153,1258.792712
24 Mar 2016 19:42:59.000,308.797,33.333,1349.847193
24 Mar 2016 19:43:17.877,312.168,30.000,1442.947162
24 Mar 2016 21:21:02.665,257.867,30.000,1440.909167
24 Mar 2016 21:21:22.000,264.487,30.756,1418.907751
24 Mar 2016 21:21:42.000,271.567,31.100,1409.288671
24 Mar 2016 21:22:02.000,278.691,30.969,1413.299084
24 Mar 2016 21:22:22.000,285.656,30.376,1430.820562
24 Mar 2016 21:22:30.414,288.495,30.000,1442.122207
25 Mar 2016 09:15:05.349,55.071,30.000,1442.719311
25 Mar 2016 09:15:25.000,60.605,32.421,1373.634720
25 Mar 2016 09:15:45.000,67.112,34.734,1314.250596
25 Mar 2016 09:16:05.000,74.532,36.737,1267.458799
25 Mar 2016 09:16:25.000,82.794,38.247,1234.715415
25 Mar 2016 09:16:45.000,91.675,39.094,1217.171374
25 Mar 2016 09:17:05.000,100.814,39.165,1215.495055
25 Mar 2016 09:17:25.000,109.777,38.451,1229.754401
25 Mar 2016 09:17:45.000,118.182,37.045,1259.404489
25 Mar 2016 09:18:05.000,125.776,35.110,1303.385436
25 Mar 2016 09:18:25.000,132.461,32.832,1360.292416
25 Mar 2016 09:18:45.000,138.251,30.375,1428.560329
25 Mar 2016 09:18:47.991,139.044,30.000,1439.648136
25 Mar 2016 10:54:58.416,46.114,30.000,1442.998253
25 Mar 2016 10:55:18.000,48.215,33.829,1337.228810
25 Mar 2016 10:55:38.000,50.955,38.244,1235.594772
25 Mar 2016 10:55:58.000,54.584,43.218,1142.173394
25 Mar 2016 10:56:18.000,59.597,48.749,1059.186954
25 Mar 2016 10:56:38.000,66.869,54.700,989.307253
25 Mar 2016 10:56:58.000,77.938,60.644,935.510695
25 Mar 2016 10:57:18.000,95.044,65.596,900.710884
25 Mar 2016 10:57:38.000,118.845,67.898,887.163547
25 Mar 2016 10:57:58.000,143.540,66.347,895.841255
25 Mar 2016 10:58:18.000,162.134,61.784,926.117759
25 Mar 2016 10:58:38.000,174.263,55.929,975.974288
25 Mar 2016 10:58:58.000,182.168,49.917,1042.587797
25 Mar 2016 10:59:18.000,187.560,44.268,1122.955292
25 Mar 2016 10:59:38.000,191.424,39.163,1214.319313
25 Mar 2016 10:59:58.000,194.317,34.625,1314.354819
25 Mar 2016 11:00:18.000,196.562,30.610,1421.193820
25 Mar 2016 11:00:21.262,196.881,30.001,1439.160471
25 Mar 2016 12:35:06.746,49.025,30.000,1442.908659
25 Mar 2016 12:35:26.000,48.301,33.925,1334.796932
25 Mar 2016 12:35:46.000,47.297,38.602,1228.251262
25 Mar 2016 12:36:06.000,45.897,44.007,1129.263237
25 Mar 2016 12:36:26.000,43.838,50.253,1040.042718
25 Mar 2016 12:36:46.000,40.569,57.406,963.352721
25 Mar 2016 12:37:06.000,34.714,65.389,902.431271
25 Mar 2016 12:37:26.000,21.945,73.714,860.663623
25 Mar 2016 12:37:46.000,346.296,80.200,840.928570
25 Mar 2016 12:38:06.000,289.023,78.572,844.781443
25 Mar 2016 12:38:26.000,264.021,70.970,871.908914
25 Mar 2016 12:38:46.000,254.442,62.644,920.244560
25 Mar 2016 12:39:06.000,249.699,54.903,986.658208
25 Mar 2016 12:39:26.000,246.925,48.044,1067.756214
25 Mar 2016 12:39:46.000,245.126,42.081,1160.433253
25 Mar 2016 12:40:06.000,243.877,36.924,1262.106084
25 Mar 2016 12:40:26.000,242.967,32.456,1370.735007
25 Mar 2016 12:40:38.305,242.524,30.000,1440.329516
25 Mar 2016 14:15:06.563,62.112,30.000,1442.476180
25 Mar 2016 14:15:26.000,59.913,33.782,1338.097944
25 Mar 2016 14:15:46.000,56.985,38.152,1237.374919
25 Mar 2016 14:16:06.000,53.065,43.038,1145.242797
25 Mar 2016 14:16:26.000,47.630,48.404,1063.981102
25 Mar 2016 14:16:46.000,39.802,54.060,996.293792
25 Mar 2016 14:17:06.000,28.190,59.506,945.134241
25 Mar 2016 14:17:26.000,11.218,63.735,913.308713
25 Mar 2016 14:17:46.000,349.384,65.330,902.878642
25 Mar 2016 14:18:06.000,327.741,63.539,914.581299
25 Mar 2016 14:18:26.000,311.118,59.194,947.592507
25 Mar 2016 14:18:46.000,299.782,53.711,999.790359
25 Mar 2016 14:19:06.000,292.132,48.060,1068.345876
25 Mar 2016 14:19:26.000,286.809,42.717,1150.310924
25 Mar 2016 14:19:46.000,282.961,37.860,1243.003737
25 Mar 2016 14:20:06.000,280.080,33.518,1344.170638
25 Mar 2016 14:20:24.133,278.044,30.001,1441.693415
25 Mar 2016 15:54:52.259,87.636,30.000,1441.489727
25 Mar 2016 15:55:12.000,85.549,33.878,1334.841366
25 Mar 2016 15:55:32.000,82.798,38.309,1233.422003
25 Mar 2016 15:55:52.000,79.097,43.288,1140.500056
25 Mar 2016 15:56:12.000,73.923,48.794,1058.361735
25 Mar 2016 15:56:32.000,66.372,54.659,989.736208
25 Mar 2016 15:56:52.000,54.917,60.405,937.627846
25 Mar 2016 15:57:12.000,37.583,64.993,904.919292
25 Mar 2016 15:57:32.000,14.443,66.839,893.757720
25 Mar 2016 15:57:52.000,351.294,65.004,904.945780
25 Mar 2016 15:58:12.000,333.943,60.423,937.679230
25 Mar 2016 15:58:32.000,322.477,54.683,989.809262
25 Mar 2016 15:58:52.000,314.919,48.820,1058.453276
25 Mar 2016 15:59:12.000,309.741,43.316,1140.606181
25 Mar 2016 15:59:32.000,306.038,38.339,1233.539775
25 Mar 2016 15:59:52.000,303.285,33.909,1334.968063
25 Mar 2016 16:00:11.911,301.182,30.001,1442.566933
25 Mar 2016 17:34:40.998,125.187,30.000,1440.061046
25 Mar 2016 17:35:00.000,124.891,33.903,1332.962344
25 Mar 2016 17:35:20.000,124.463,38.622,1225.882939
25 Mar 2016 17:35:40.000,123.846,44.096,1126.264091
25 Mar 2016 17:36:00.000,122.915,50.457,1036.308357
25 Mar 2016 17:36:20.000,121.393,57.813,958.783887
25 Mar 2016 17:36:40.000,118.554,66.184,896.956619
25 Mar 2016 17:37:00.000,111.705,75.373,854.270814
25 Mar 2016 17:37:20.000,80.467,84.213,833.690704
25 Mar 2016 17:37:40.000,342.330,82.219,836.857437
25 Mar 2016 17:38:00.000,323.186,72.986,863.507948
25 Mar 2016 17:38:20.000,317.916,63.974,911.573289
25 Mar 2016 17:38:40.000,315.536,55.865,977.881474
25 Mar 2016 17:39:00.000,314.208,48.779,1058.984492
25 Mar 2016 17:39:20.000,313.376,42.666,1151.729375
25 Mar 2016 17:39:40.000,312.818,37.405,1253.498698
25 Mar 2016 17:40:00.000,312.427,32.863,1362.231118
25 Mar 2016 17:40:14.230,312.217,30.000,1442.948942
25 Mar 2016 19:15:08.146,172.612,30.000,1439.106544
25 Mar 2016 19:15:28.000,175.388,33.768,1335.535198
25 Mar 2016 19:15:48.000,178.938,37.992,1238.238480
25 Mar 2016 19:16:08.000,183.576,42.646,1149.837096
25 Mar 2016 19:16:28.000,189.816,47.648,1072.573834
25 Mar 2016 19:16:48.000,198.443,52.753,1009.046439
25 Mar 2016 19:17:08.000,210.489,57.428,962.007826
25 Mar 2016 19:17:28.000,226.690,60.772,933.972843
25 Mar 2016 19:17:48.000,245.910,61.751,926.678520
25 Mar 2016 19:18:08.000,264.518,59.982,940.609082
25 Mar 2016 19:18:28.000,279.465,56.135,974.847797
25 Mar 2016 19:18:48.000,290.370,51.265,1027.350699
25 Mar 2016 19:19:08.000,298.179,46.164,1095.472943
25 Mar 2016 19:19:28.000,303.870,41.263,1176.476105
25 Mar 2016 19:19:48.000,308.138,36.746,1267.861114
25 Mar 2016 19:20:08.000,311.435,32.663,1367.511621
25 Mar 2016 19:20:22.318,313.364,30.001,1442.958803
25 Mar 2016 20:57:04.998,234.776,30.000,1440.063244
25 Mar 2016 20:57:24.000,240.696,31.817,1388.041069
25 Mar 2016 20:57:44.000,247.614,33.436,1345.185984
25 Mar 2016 20:58:04.000,255.147,34.624,1315.719404
